Exam Year,District,University,Course,Zscore,Matched_Course_University,Stream,Intake
2023,Kegalle,University Of Jaffna,Nursing,1.0113,Nursing (University Of Jaffna),Biological Science,78
2023,Ratnapura,University Of Jaffna,Nursing,1.0107,Nursing (University Of Jaffna),Biological Science,78
2023,Colombo,University Of Ruhuna,Nursing,0.9425,Nursing (University Of Ruhuna),Biological Science,200
2023,Gampaha,University Of Ruhuna,Nursing,0.9422,Nursing (University Of Ruhuna),Biological Science,200
2023,Kalutara,University Of Ruhuna,Nursing,1.0104,Nursing (University Of Ruhuna),Biological Science,200
2023,Matale,University Of Ruhuna,Nursing,NQC,Nursing (University Of Ruhuna),Biological Science,200
2023,Kandy,University Of Ruhuna,Nursing,0.9439,Nursing (University Of Ruhuna),Biological Science,200
2023,Nuwara Eliya,University Of Ruhuna,Nursing,0.976,Nursing (University Of Ruhuna),Biological Science,200
2023,Galle,University Of Ruhuna,Nursing,1.1189,Nursing (University Of Ruhuna),Biological Science,200
2023,Matara,University Of Ruhuna,Nursing,1.0847,Nursing (University Of Ruhuna),Biological Science,200
2023,Hambantota,University Of Ruhuna,Nursing,1.039,Nursing (University Of Ruhuna),Biological Science,200
2023,Jaffna,University Of Ruhuna,Nursing,NQC,Nursing (University Of Ruhuna),Biological Science,200
2023,Kilinochchi,University Of Ruhuna,Nursing,NQC,Nursing (University Of Ruhuna),Biological Science,200
2023,Mannar,University Of Ruhuna,Nursing,1.1563,Nursing (University Of Ruhuna),Biological Science,200
2023,Mullaitivu,University Of Ruhuna,Nursing,1.1268,Nursing (University Of Ruhuna),Biological Science,200
2023,Vavuniya,University Of Ruhuna,Nursing,NQC,Nursing (University Of Ruhuna),Biological Science,200
2023,Trincomalee,University Of Ruhuna,Nursing,1.0773,Nursing (University Of Ruhuna),Biological Science,200
2023,Batticaloa,University Of Ruhuna,Nursing,1.0443,Nursing (University Of Ruhuna),Biological Science,200
2023,Ampara,University Of Ruhuna,Nursing,1.0893,Nursing (University Of Ruhuna),Biological Science,200
2023,Puttalam,University Of Ruhuna,Nursing,0.9528,Nursing (University Of Ruhuna),Biological Science,200
2023,Kurunegala,University Of Ruhuna,Nursing,0.9573,Nursing (University Of Ruhuna),Biological Science,200
2023,Anuradhapura,University Of Ruhuna,Nursing,0.9515,Nursing (University Of Ruhuna),Biological Science,200
2023,Polonnaruwa,University Of Ruhuna,Nursing,0.9609,Nursing (University Of Ruhuna),Biological Science,200
2023,Badulla,University Of Ruhuna,Nursing,1.0013,Nursing (University Of Ruhuna),Biological Science,200
2023,Monaragala,University Of Ruhuna,Nursing,1.0422,Nursing (University Of Ruhuna),Biological Science,200
2023,Kegalle,University Of Ruhuna,Nursing,1.0104,Nursing (University Of Ruhuna),Biological Science,200
2023,Ratnapura,University Of Ruhuna,Nursing,0.9979,Nursing (University Of Ruhuna),Biological Science,200
2023,Colombo,"Eastern University, Sri Lanka",Nursing,0.7886,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Gampaha,"Eastern University, Sri Lanka",Nursing,0.7844,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Kalutara,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Matale,"Eastern University, Sri Lanka",Nursing,0.8486,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Kandy,"Eastern University, Sri Lanka",Nursing,0.8793,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Nuwara Eliya,"Eastern University, Sri Lanka",Nursing,0.8733,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Galle,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Matara,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Hambantota,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Jaffna,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Kilinochchi,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Mannar,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Mullaitivu,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Vavuniya,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Trincomalee,"Eastern University, Sri Lanka",Nursing,1.0276,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Batticaloa,"Eastern University, Sri Lanka",Nursing,1.2528,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Ampara,"Eastern University, Sri Lanka",Nursing,1.0502,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Puttalam,"Eastern University, Sri Lanka",Nursing,0.8978,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Kurunegala,"Eastern University, Sri Lanka",Nursing,0.9134,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Anuradhapura,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Polonnaruwa,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Badulla,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Monaragala,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Kegalle,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Ratnapura,"Eastern University, Sri Lanka",Nursing,NQC,"Nursing (Eastern University, Sri Lanka)",Biological Science,60
2023,Colombo,University Of Peradeniya,Pharmacy,1.6293,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Gampaha,University Of Peradeniya,Pharmacy,1.598,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Kalutara,University Of Peradeniya,Pharmacy,1.5453,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Matale,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Kandy,University Of Peradeniya,Pharmacy,1.6226,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Nuwara Eliya,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Galle,University Of Peradeniya,Pharmacy,1.5605,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Matara,University Of Peradeniya,Pharmacy,1.5738,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Hambantota,University Of Peradeniya,Pharmacy,1.5729,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Jaffna,University Of Peradeniya,Pharmacy,1.5704,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Kilinochchi,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Mannar,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Mullaitivu,University Of Peradeniya,Pharmacy,1.5592,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Vavuniya,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Trincomalee,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Batticaloa,University Of Peradeniya,Pharmacy,1.5649,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Ampara,University Of Peradeniya,Pharmacy,1.5434,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Puttalam,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Kurunegala,University Of Peradeniya,Pharmacy,1.5429,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Anuradhapura,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Polonnaruwa,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Badulla,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Monaragala,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Kegalle,University Of Peradeniya,Pharmacy,NQC,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Ratnapura,University Of Peradeniya,Pharmacy,1.546,Pharmacy (University Of Peradeniya),Biological Science,45
2023,Colombo,University Of Sri Jayewardenepura,Pharmacy,1.4974,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Gampaha,University Of Sri Jayewardenepura,Pharmacy,1.51,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Kalutara,University Of Sri Jayewardenepura,Pharmacy,1.5243,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Matale,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Kandy,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Nuwara Eliya,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Galle,University Of Sri Jayewardenepura,Pharmacy,1.5066,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Matara,University Of Sri Jayewardenepura,Pharmacy,1.5243,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Hambantota,University Of Sri Jayewardenepura,Pharmacy,1.5056,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Jaffna,University Of Sri Jayewardenepura,Pharmacy,1.4986,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Kilinochchi,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Mannar,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Mullaitivu,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Vavuniya,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Trincomalee,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Batticaloa,University Of Sri Jayewardenepura,Pharmacy,1.4979,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Ampara,University Of Sri Jayewardenepura,Pharmacy,1.4995,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Puttalam,University Of Sri Jayewardenepura,Pharmacy,1.4974,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Kurunegala,University Of Sri Jayewardenepura,Pharmacy,1.498,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Anuradhapura,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Polonnaruwa,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Badulla,University Of Sri Jayewardenepura,Pharmacy,1.5149,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Monaragala,University Of Sri Jayewardenepura,Pharmacy,NQC,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Kegalle,University Of Sri Jayewardenepura,Pharmacy,1.4997,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Ratnapura,University Of Sri Jayewardenepura,Pharmacy,1.5128,Pharmacy (University Of Sri Jayewardenepura),Biological Science,60
2023,Colombo,University Of Jaffna,Pharmacy,1.0927,Pharmacy (University Of Jaffna),Biological Science,73
2023,Gampaha,University Of Jaffna,Pharmacy,1.2216,Pharmacy (University Of Jaffna),Biological Science,73
2023,Kalutara,University Of Jaffna,Pharmacy,NQC,Pharmacy (University Of Jaffna),Biological Science,73
2023,Matale,University Of Jaffna,Pharmacy,1.4526,Pharmacy (University Of Jaffna),Biological Science,73
2023,Kandy,University Of Jaffna,Pharmacy,1.164,Pharmacy (University Of Jaffna),Biological Science,73
2023,Nuwara Eliya,University Of Jaffna,Pharmacy,1.1703,Pharmacy (University Of Jaffna),Biological Science,73
2023,Galle,University Of Jaffna,Pharmacy,1.4478,Pharmacy (University Of Jaffna),Biological Science,73
2023,Matara,University Of Jaffna,Pharmacy,1.4366,Pharmacy (University Of Jaffna),Biological Science,73
2023,Hambantota,University Of Jaffna,Pharmacy,NQC,Pharmacy (University Of Jaffna),Biological Science,73
2023,Jaffna,University Of Jaffna,Pharmacy,1.4904,Pharmacy (University Of Jaffna),Biological Science,73
2023,Kilinochchi,University Of Jaffna,Pharmacy,1.4004,Pharmacy (University Of Jaffna),Biological Science,73
2023,Mannar,University Of Jaffna,Pharmacy,1.3874,Pharmacy (University Of Jaffna),Biological Science,73
2023,Mullaitivu,University Of Jaffna,Pharmacy,1.4774,Pharmacy (University Of Jaffna),Biological Science,73
2023,Vavuniya,University Of Jaffna,Pharmacy,NQC,Pharmacy (University Of Jaffna),Biological Science,73
2023,Trincomalee,University Of Jaffna,Pharmacy,1.4359,Pharmacy (University Of Jaffna),Biological Science,73
2023,Batticaloa,University Of Jaffna,Pharmacy,1.4909,Pharmacy (University Of Jaffna),Biological Science,73
2023,Ampara,University Of Jaffna,Pharmacy,1.5001,Pharmacy (University Of Jaffna),Biological Science,73
2023,Puttalam,University Of Jaffna,Pharmacy,1.3459,Pharmacy (University Of Jaffna),Biological Science,73
2023,Kurunegala,University Of Jaffna,Pharmacy,1.4527,Pharmacy (University Of Jaffna),Biological Science,73
2023,Anuradhapura,University Of Jaffna,Pharmacy,1.2133,Pharmacy (University Of Jaffna),Biological Science,73
2023,Polonnaruwa,University Of Jaffna,Pharmacy,1.2408,Pharmacy (University Of Jaffna),Biological Science,73
2023,Badulla,University Of Jaffna,Pharmacy,1.3673,Pharmacy (University Of Jaffna),Biological Science,73
2023,Monaragala,University Of Jaffna,Pharmacy,1.3094,Pharmacy (University Of Jaffna),Biological Science,73
2023,Kegalle,University Of Jaffna,Pharmacy,NQC,Pharmacy (University Of Jaffna),Biological Science,73
2023,Ratnapura,University Of Jaffna,Pharmacy,1.4249,Pharmacy (University Of Jaffna),Biological Science,73
2023,Colombo,University Of Ruhuna,Pharmacy,1.4158,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Gampaha,University Of Ruhuna,Pharmacy,1.4059,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Kalutara,University Of Ruhuna,Pharmacy,1.4559,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Matale,University Of Ruhuna,Pharmacy,NQC,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Kandy,University Of Ruhuna,Pharmacy,1.4446,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Nuwara Eliya,University Of Ruhuna,Pharmacy,NQC,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Galle,University Of Ruhuna,Pharmacy,1.441,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Matara,University Of Ruhuna,Pharmacy,1.4402,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Hambantota,University Of Ruhuna,Pharmacy,1.4423,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Jaffna,University Of Ruhuna,Pharmacy,NQC,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Kilinochchi,University Of Ruhuna,Pharmacy,NQC,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Mannar,University Of Ruhuna,Pharmacy,NQC,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Mullaitivu,University Of Ruhuna,Pharmacy,NQC,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Vavuniya,University Of Ruhuna,Pharmacy,1.4065,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Trincomalee,University Of Ruhuna,Pharmacy,1.4879,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Batticaloa,University Of Ruhuna,Pharmacy,1.4778,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Ampara,University Of Ruhuna,Pharmacy,1.4783,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Puttalam,University Of Ruhuna,Pharmacy,1.4109,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Kurunegala,University Of Ruhuna,Pharmacy,1.4533,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Anuradhapura,University Of Ruhuna,Pharmacy,1.4184,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Polonnaruwa,University Of Ruhuna,Pharmacy,NQC,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Badulla,University Of Ruhuna,Pharmacy,1.4275,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Monaragala,University Of Ruhuna,Pharmacy,1.4498,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Kegalle,University Of Ruhuna,Pharmacy,1.4504,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Ratnapura,University Of Ruhuna,Pharmacy,1.4258,Pharmacy (University Of Ruhuna),Biological Science,61
2023,Colombo,University Of Peradeniya,Medical Laboratory Sciences,1.6921,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Gampaha,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Kalutara,University Of Peradeniya,Medical Laboratory Sciences,1.7043,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Matale,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Kandy,University Of Peradeniya,Medical Laboratory Sciences,1.6707,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Nuwara Eliya,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Galle,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Matara,University Of Peradeniya,Medical Laboratory Sciences,1.6735,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Hambantota,University Of Peradeniya,Medical Laboratory Sciences,1.6802,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Jaffna,University Of Peradeniya,Medical Laboratory Sciences,1.6904,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Kilinochchi,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Mannar,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Mullaitivu,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Vavuniya,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Trincomalee,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Batticaloa,University Of Peradeniya,Medical Laboratory Sciences,1.6816,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Ampara,University Of Peradeniya,Medical Laboratory Sciences,1.6825,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Puttalam,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Kurunegala,University Of Peradeniya,Medical Laboratory Sciences,1.6721,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Anuradhapura,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Polonnaruwa,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Badulla,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Monaragala,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Kegalle,University Of Peradeniya,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Ratnapura,University Of Peradeniya,Medical Laboratory Sciences,1.6757,Medical Laboratory Sciences (University Of Peradeniya),Biological Science,35
2023,Colombo,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6279,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Gampaha,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Kalutara,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6314,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Matale,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Kandy,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6401,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Nuwara Eliya,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Galle,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6303,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Matara,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6559,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Hambantota,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6263,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Jaffna,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6349,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Kilinochchi,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Mannar,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Mullaitivu,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Vavuniya,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Trincomalee,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Batticaloa,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6264,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Ampara,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6641,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Puttalam,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Kurunegala,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6272,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Anuradhapura,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Polonnaruwa,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Badulla,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Monaragala,University Of Sri Jayewardenepura,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Kegalle,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6272,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Ratnapura,University Of Sri Jayewardenepura,Medical Laboratory Sciences,1.6286,Medical Laboratory Sciences (University Of Sri Jayewardenepura),Biological Science,60
2023,Colombo,University Of Jaffna,Medical Laboratory Sciences,1.3332,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Gampaha,University Of Jaffna,Medical Laboratory Sciences,1.3844,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Kalutara,University Of Jaffna,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Matale,University Of Jaffna,Medical Laboratory Sciences,1.5035,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Kandy,University Of Jaffna,Medical Laboratory Sciences,1.4249,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Nuwara Eliya,University Of Jaffna,Medical Laboratory Sciences,1.2636,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Galle,University Of Jaffna,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Matara,University Of Jaffna,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Hambantota,University Of Jaffna,Medical Laboratory Sciences,NQC,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Jaffna,University Of Jaffna,Medical Laboratory Sciences,1.6053,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Kilinochchi,University Of Jaffna,Medical Laboratory Sciences,1.4217,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Mannar,University Of Jaffna,Medical Laboratory Sciences,1.4899,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Mullaitivu,University Of Jaffna,Medical Laboratory Sciences,1.6104,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Vavuniya,University Of Jaffna,Medical Laboratory Sciences,1.5383,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Trincomalee,University Of Jaffna,Medical Laboratory Sciences,1.4936,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Batticaloa,University Of Jaffna,Medical Laboratory Sciences,1.5933,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Ampara,University Of Jaffna,Medical Laboratory Sciences,1.5981,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Puttalam,University Of Jaffna,Medical Laboratory Sciences,1.5261,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Kurunegala,University Of Jaffna,Medical Laboratory Sciences,1.5848,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Anuradhapura,University Of Jaffna,Medical Laboratory Sciences,1.348,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Polonnaruwa,University Of Jaffna,Medical Laboratory Sciences,1.3634,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Badulla,University Of Jaffna,Medical Laboratory Sciences,1.4093,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
2023,Monaragala,University Of Jaffna,Medical Laboratory Sciences,1.3848,Medical Laboratory Sciences (University Of Jaffna),Biological Science,72
